t,stps,spk,a_mu,dcc_mu,hw,rrc,m,d,aux,uphill,ele,e,epk,e_slow,epk_slow,time_slow
299,5,5.332065012802288,0.7705377909428555,0.8654188370017,-5.493023238585744,0.015567142959415373,3.819421069306142,937.723,58.89524710693255,18.328952317824857,3.3407865184968855,7.60921227335466,8.114562907548029,11.237124719350588,11.983415912109,532
92,2,6.7018513864455045,1.3171203597782726,0.9887110705471596,-3.9455716882287843,0.01408171898829227,4.3994757471595625,298.42500000000007,59.417523910435925,4.031212122302066,2.403009143464106,2.4174779241260613,8.100788888752822,3.439209187605877,11.524534431116281,160
124,4,3.924981822427935,0.9660844580971785,0.7791072258108171,0.49497616489760765,0.010225976229408348,3.1663704210121106,1019.1129999999998,66.37697815006204,10.595710619639192,4.623044436939838,3.5616648887739366,3.4948674865043787,15.638923108494662,15.345622230797431,673
246,3,3.6076207380470495,0.9742829037332158,0.8012930745591543,-2.4482503101168476,0.01578267144800399,4.86551620781975,831.5730000000002,60.14024381020666,15.45502859434788,1.6623644620480273,6.78217235380735,8.155835210868256,10.378731372633293,12.480842178177129,464
506,5,2.28616681610577,1.3268376154442785,1.1073177137740111,-1.8552270405729052,0.015171403569921632,4.107411975281491,2187.067000000001,62.244314551792435,12.487391017756767,-0.29324325656832084,12.65609875438249,5.786790598725364,24.84778623312644,11.361236867972691,1139
301,1,0.7975041310713991,1.5045702955055826,0.634878872060425,4.666437083411236,0.007756279876819041,4.63063894915955,1253.9119999999998,56.86713019506716,9.604812546786068,2.13930142121243,8.538038832269121,6.809121239982648,14.527192699410149,11.585496190649861,701
201,4,6.150591071802,1.0965854914498676,1.0825725217184845,-1.9466491597216873,0.010664022197301684,3.269715284200239,650.344,57.62869902384067,9.268373137602167,2.628193488575476,4.874318862916684,7.494985519842857,6.226405435857998,9.574018420801911,297
212,2,2.101482701119775,0.9154137507284552,1.2069155453649136,1.537620245321441,0.008781121456908278,6.034807495396141,951.7090000000001,57.198658610147085,9.489791909908966,2.9266221670969497,5.532588984334787,5.81332002149269,9.66206623212289,10.152332521939888,473
404,7,5.626096084076381,1.1357474118330428,1.0390036537700078,6.0852541481147835,0.01805531084715775,4.064614746210487,1244.2019999999998,58.42130890744816,21.648306498602025,6.247103695701978,13.051051269814652,10.489495491740612,15.735693388190485,12.647217564503583,642
128,0,0.0,0.6710617575005544,1.7486364201332336,1.7639062989409746,0.013902438284473346,5.27435192523271,507.11600000000004,58.06697435313282,6.064875705882045,0.9039235487581836,3.5572224624888,7.014612953424463,5.429796544211748,10.707208102705787,250
123,1,0.8982990707096113,1.1384838872650624,0.8983050465270017,-1.1275882227187286,0.014888693758028516,3.574263972757669,1113.2150000000001,60.56753295372442,4.750184318047254,-0.5420456603479056,3.0603111391742703,2.749074652402519,12.376963434132183,11.118214751087779,589
153,0,0.0,1.5121563503888613,1.1119481210780098,1.6472050264365286,0.015790958847198375,3.7453575716921232,594.3779999999999,61.5844709824091,6.208904991328597,-1.1747823133677608,4.352569164891554,7.322897490976372,5.924612105744596,9.967751339626629,250
86,1,1.4503620828939943,0.9729748430432376,0.7636200138938753,-3.0170895663761854,0.016692066537396636,4.823748348845898,689.4830000000001,60.25289976543962,3.8356170558996117,-0.6101819172766278,2.2437691609213353,3.254277713767178,6.932389021145827,10.05447418014052,318
186,2,2.5540076850091245,1.4508672620835794,0.9470591343906669,0.8651820404586612,0.023512241541452178,2.680045070100575,783.0829999999999,60.18746727935988,9.155415047632777,2.749573717131048,5.722924170672248,7.308196156310696,11.376178263580934,14.527423355609733,520
371,3,1.8154113903751727,0.8393679709188921,1.156297877267983,-0.8613649213905374,0.008125789058409452,2.613510208439826,1652.5180000000003,58.15067103397477,9.75973130452045,2.0508555718745436,8.264362689593105,5.0010727202929735,12.718666231120013,7.696537182118447,639
693,17,10.692758675129463,1.0029258541705748,1.0186633453943073,0.17769986987422642,0.009588154655307272,5.443672065879777,1589.8609999999996,55.95050928410516,28.94205236236709,1.064195947412675,16.17993878093498,10.176951809582713,17.306359228445768,10.885454280874724,847
61,2,5.105192491282884,0.8450493478564253,1.3894881852645886,-5.149092065241041,0.016909449758069066,3.8125394224842863,391.7579999999999,60.475048053251086,3.6366296110449783,0.8590250800573372,1.513066276567388,3.8622472969725905,1.5662149335481945,3.9979143592426825,64
305,9,6.344605111777843,0.858558670381959,0.9658844388709853,3.7454795041076765,0.013656306176551081,3.1965812285591473,1418.528,64.73572633544138,17.260316622450706,8.627991224854558,8.225461288255216,5.798589304021645,19.95511787222708,14.067482539806814,830
582,5,2.244809999281662,1.2009539909493723,0.8739472349546539,1.5912473977747397,0.01402904857376324,3.30154357098244,2227.3599999999988,58.37113907714749,15.44832778848221,-6.667034721816044,15.080368868985202,6.770512565990774,25.22583241528373,11.32544016920648,1240
142,4,13.840207879922355,1.0161964626733124,0.8498863920085544,-3.622244519428956,0.009149509876209352,2.2147716059703932,289.01300000000003,58.38134146800349,5.703174600274785,-2.334615330312113,3.24627786266778,11.232290113828027,3.1641343810884255,10.948069398568318,150
229,3,1.7467340440211923,1.2047159859519645,1.0226923543559139,7.260386780076889,0.018511691497256587,5.59737227547214,1717.4909999999993,59.19554431478001,9.351363447302653,2.234517898122222,7.735754887513273,4.504102139407587,17.906368740635642,10.425887961355052,758
279,2,1.5611376634608702,1.053167326047677,0.9008652089776523,-2.3917565783322514,0.012106953062473242,4.535296689656012,1281.1170000000002,63.26639216081915,6.782926616522177,0.31915582809626747,6.932462741975424,5.411264343518526,14.197351104394654,11.082009765224138,664
625,7,2.4551574264478666,0.7849813413814637,1.0322359388736502,2.465777121582726,0.015302327152302897,3.649067852036241,2851.1410000000014,55.90454144802109,12.028174675199146,-0.6663365129808932,15.549020083971975,5.453613161878689,27.92349672638331,9.79379719431038,1371
576,8,4.196085157450228,0.9965836546610588,1.1654521371910076,0.3614243506128977,0.016089699592490195,4.285134845683828,1906.5389999999998,64.56691600675141,15.91635682999304,-3.6124198106134773,15.459740435163615,8.108798422252898,17.62154679398338,9.24268886919354,754
346,4,3.6025552924689475,1.0213492792882783,1.1868159246069414,1.136015065160484,0.017398784507019184,2.764170382098176,1110.323,56.79761640759587,13.67502711557808,-0.7645223916927856,8.840066408366859,7.961707006309747,2.652885697769707,2.3892918527038587,116
358,6,5.6354061296312485,0.939885169416073,1.0395635840766972,-1.4442129694533052,0.014175542600631353,2.8639502515723394,1064.697,59.52724191498978,10.50409798631653,2.249138064792649,8.585048766260364,8.063372740094474,8.05102439288782,7.561798702248454,379
226,3,1.7493721211895032,0.9485808799932972,1.1980269402345751,-2.8974645164413184,0.016067205129794725,4.509198737996167,1714.9009999999998,57.9623888302146,11.978436666957275,1.3006240101906172,6.036019648190424,3.519748165165467,13.940668062314403,8.129138686323236,663
1019,8,1.9201145924388774,1.0001339675339007,1.027177999398453,0.9776962515652512,0.020277457022535063,5.681307096743389,4166.417999999999,59.913345077406014,58.18462630531536,-8.236353110054482,31.461101522310823,7.551115015898749,52.97662918123412,12.71514984363886,2173
140,3,6.58923582435733,0.7721908727522561,1.0228644524082318,2.3880264316913236,0.01886717836696181,4.499521265276304,455.28799999999995,56.36575425835818,6.732304790550667,-0.015033524024136742,3.543612054961879,7.783231833393104,5.215957886609363,11.456392188261855,224
733,13,5.701791897753713,0.9800858566810337,0.9167698550551963,-2.435655604390123,0.0224956335129772,2.890793175512787,2279.985,62.07383682814763,30.16858896497266,4.277255583814077,19.492219348659653,8.549275257801982,26.358085810536412,11.560640008831818,1158
243,5,4.199097697886678,1.0732076347230983,0.9950626377435847,0.02812027047997015,0.009662528959629636,5.161614935689624,1190.732,59.228696173982605,9.810620649304521,2.860031522025736,6.01562444642733,5.052038952868765,12.831503439594428,10.776147310725191,623
141,3,5.140480772031672,0.8402641760263947,0.857151046095488,0.9974492863695055,0.01464493809325729,4.491983601682969,583.6030000000001,59.029548581860425,10.443422154039844,3.8212199130728357,3.830876351541974,6.56418207504412,6.864239204659848,11.761829882059974,311
250,8,15.81255793820057,1.2148797929543194,1.2447165664525377,1.9305697468429859,0.015785020346536834,5.628466166755912,505.92699999999996,63.393028297959205,9.718397638721836,2.13611266851205,6.39085147668755,12.63196365619457,5.45975526357073,10.791587054200962,211
348,4,2.373090107417924,1.0618314485239548,1.1133095172370318,1.3128014132728487,0.014267266097366177,3.0284561636744227,1685.5659999999998,64.77516654184139,30.389151180301187,5.2640257216654085,10.927285292565875,6.482858157180363,29.525255416362807,17.51652288688951,1180
374,4,2.946905601772858,1.069364215631566,1.0886610636380805,0.6353947039855056,0.016695822286684987,5.177372078708322,1357.3560000000002,52.155836203119655,12.681902881483339,3.140304150228056,8.91294173215793,6.566399479692821,14.961552456697875,11.022570686465357,782
58,0,0.0,0.734896410727671,0.8572109666803377,0.1476512616207865,0.013691896816831039,3.207120639478042,173.25799999999998,59.40697939855268,4.199728461569102,1.4814945001599629,1.632791263649399,9.424045433107848,1.8765157281044145,10.83075949222786,74
394,6,4.080167123645384,1.1236002098532458,1.0336544855260545,3.16652228291413,0.009887568435509564,4.513306174088175,1470.528,60.94415536094992,16.76529877211839,-0.33026242879565754,11.042032735878909,7.5088898245248705,14.947406109819173,10.16465249884339,672
300,8,11.659547055745753,1.0683386571698295,0.9676486862099052,-0.4744255520156261,0.005973072147921083,3.10117167722481,686.133,59.9084845682258,11.64010020126127,3.06606940436282,6.829521524280299,9.953640947571825,8.167588351693992,11.903797589817122,371
662,16,9.629116522540858,1.1052346278731267,1.061057635726911,-3.5475438063172353,0.010887105157946672,4.781227401408629,1661.6270000000002,59.23789891964904,32.846371178522475,-4.691482800462262,15.909504974842648,9.574654826168958,24.882719625441087,14.974912916942902,1092
227,4,4.858484492932121,1.0781778394308028,1.21397544680766,0.6659408480350851,0.014372961496601059,6.6580643997927815,823.3019999999999,58.239977106483906,10.12550000255855,3.1737867658844814,5.862531648563605,7.120754775967514,9.746246412858337,11.837996765291884,450
290,6,6.845978044948408,1.0542265358834595,0.9907964933175367,1.1356147830620893,0.014363973485123938,5.82283798061316,876.4270000000001,57.51179436877997,7.464728674320903,1.0403227653383915,7.060428968512292,8.055923617725481,10.759732157832268,12.276815020340845,528
539,9,5.349522971148835,1.1502082069051747,0.894932039164702,1.774252286787072,0.01835469206399233,3.6546590538276704,1682.3929999999998,64.95631521454735,16.704349486148207,0.9493406514516819,15.098105941169408,8.97418495034716,19.214694530747494,11.42104997509351,816
110,0,0.0,0.6522470270076007,0.9405013596613684,-6.511718905616422,0.012933082867701708,1.8246573598478402,408.33700000000005,65.44055823105286,6.163537402427317,1.0318194731763217,2.89593928497194,7.092032524537183,3.928359730452826,9.620386422128844,177
384,5,3.849900095092531,1.1201360025997582,0.9234255361684051,-1.2756204923833925,0.013643865348090393,3.8257066137285896,1298.7350000000004,60.72648828543156,12.284302383801386,4.859437429276948,9.547382302492139,7.351293606849847,7.421801727753211,5.714639035487,350
288,3,2.7093785137252597,1.1369751997062612,1.0994558421835083,-1.1054118655827565,0.0082103799785463,6.721786878782981,1107.265,56.37623889786917,11.368011137426587,3.023271895626897,6.730451033457795,6.0784464725768395,11.20367704882211,10.118333956931817,580
